product_id,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Certifications,Sustainability_Rating
1533,3,1,467.55,858659.65,97897.87,1,1,3
1534,3,0,388.75,2147557.02,10846.81,0,0,3
1535,1,0,415.9,3427100.27,65605.27,0,2,4
1536,2,0,167.8,889749.44,40624.48,0,3,3
1537,3,0,245.14,457278.18,23865.68,0,3,1
1538,3,0,143.84,4324274.74,9938.0,1,3,4
1539,5,1,134.22,3199545.62,57441.19,1,3,1
1540,3,1,292.95,2518348.91,94630.59,0,2,3
1541,2,1,163.89,3185838.68,22568.05,1,0,3
1542,4,0,425.54,1725057.16,42372.6,1,0,3
1543,2,0,58.94,632306.29,20809.3,1,2,1
1544,5,0,396.41,2187038.73,17981.57,0,2,1
1545,2,0,415.28,797595.84,45097.64,1,2,4
1546,5,1,214.4,2485789.85,76265.19,0,3,2
1547,2,1,293.66,4318198.01,76897.82,1,1,4
1548,3,1,398.92,372678.64,52122.42,1,2,3
1549,2,1,304.58,1139445.35,74118.47,0,3,2
1550,1,1,360.38,3203059.23,10489.79,0,2,1
1551,3,1,199.35,3030783.11,26284.67,0,0,3
1552,1,1,350.26,2042250.4,10572.91,0,0,3
1553,3,0,311.82,3069107.47,44025.39,1,0,2
1554,4,0,408.21,1026097.57,31307.6,1,0,3
1555,3,0,139.68,4318848.84,25376.52,0,0,3
1556,0,1,163.55,3994497.99,90744.2,0,2,2
1557,5,0,132.47,2217492.5,61711.4,1,0,4
1558,1,0,223.32,2774785.32,93430.0,0,1,3
1559,3,0,402.62,4924534.59,23957.8,1,1,3
1560,3,1,298.17,4309079.14,37350.19,0,0,2
1561,2,0,466.98,982629.1,93367.39,1,1,2
1562,0,0,315.24,4139934.16,38502.0,0,1,4
1563,3,0,345.27,743634.23,25836.18,0,0,4
1564,5,1,275.41,4728152.0,8808.99,1,3,3
1565,1,0,394.06,3243618.67,67672.22,0,0,2
1566,3,0,495.22,145600.68,78234.35,0,1,4
1567,1,1,467.21,1864498.27,87721.4,0,3,2
1568,4,1,436.96,1033856.76,49922.21,0,1,2
1569,2,1,474.53,1894267.83,7993.83,0,0,3
1570,2,0,316.58,3781764.56,2652.13,0,2,4
1571,3,1,281.35,4833752.81,96579.12,1,2,3
1572,3,1,47.29,4362288.58,90991.28,0,3,3
1573,2,1,495.88,707964.08,98050.39,1,2,4
1574,5,0,303.85,1057360.39,52310.86,0,0,3
1575,4,0,161.87,4539152.81,38624.38,1,2,2
1576,2,0,20.71,1734863.5,58653.36,1,2,4
1577,0,1,62.64,1802423.72,51655.3,0,2,2
1578,5,0,140.91,3335248.98,3732.21,0,2,2
1579,2,0,186.09,1048185.8,3564.12,0,2,1
1580,5,0,71.16,2613092.25,80483.49,1,2,4
1581,2,1,404.5,2871843.78,31509.89,1,2,2
1582,3,0,341.16,4572090.42,21622.68,0,1,3
1583,1,1,185.18,4192899.13,98558.56,1,2,3
1584,0,1,349.36,286484.91,28964.34,1,3,1
1585,4,0,30.92,1147607.31,95831.88,0,1,4
1586,0,1,170.53,2514293.11,78332.63,0,0,2
1587,5,1,401.35,3421389.4,3274.51,1,0,1
1588,0,0,106.07,2873595.04,9044.92,0,0,3
1589,5,0,216.52,4096524.07,86539.32,0,0,3
1590,2,1,44.93,1317102.06,32645.37,1,1,2
1591,5,1,491.67,4353818.94,56578.09,0,2,3
1592,2,0,216.06,2262017.5,58409.14,1,1,1
1593,2,0,368.53,3347065.87,37318.25,0,2,1
1594,3,1,339.87,234917.21,20960.24,1,0,4
1595,1,0,297.2,612834.28,24536.27,0,1,3
1596,0,0,141.03,957357.96,57384.31,1,3,4
1597,4,0,259.2,4705550.55,24840.42,0,1,2
1598,0,0,260.83,4336048.78,48281.43,1,0,1
1599,4,1,446.65,2382333.41,75083.07,0,3,3
1600,3,0,480.82,3550404.02,26468.07,0,2,2
1601,1,1,483.18,2871182.08,85164.65,0,1,3
1602,1,1,86.05,4958145.9,37526.54,0,2,1
1603,2,1,59.52,2200894.18,68163.06,0,2,3
1604,2,1,346.87,4265558.84,70723.37,0,2,3
1605,0,1,142.29,4103802.49,98413.85,1,1,1
1606,5,0,184.55,1278414.65,1432.7,0,1,3
1607,0,1,176.21,3689856.83,21196.55,1,2,3
1608,3,1,463.15,588100.1,83309.42,1,0,1
1609,0,0,416.2,2049958.98,69770.94,0,0,2
1610,3,0,493.84,4341184.76,9217.47,1,2,3
1611,3,1,471.84,4587576.85,10285.7,0,1,4
1612,4,1,105.58,1433800.51,17009.53,1,0,3
1613,5,0,135.48,4225529.22,92054.41,1,0,4
1614,4,0,443.66,3351784.6,16414.69,1,2,1
1615,2,0,240.46,244052.87,31180.52,0,0,1
1616,0,1,58.18,392269.47,27598.68,0,1,1
1617,5,0,130.81,2481986.28,48769.76,1,3,3
1618,2,0,235.94,4275933.34,99473.12,1,0,2
1619,5,0,374.32,2122514.27,38454.6,1,0,2
1620,4,1,442.19,2851730.23,90710.2,0,2,2
1621,0,1,326.22,2999766.75,42260.71,1,1,1
1622,2,1,179.84,4427398.72,82129.69,0,2,3
1623,1,0,246.18,903144.47,39336.24,1,1,1
1624,3,0,324.05,998392.38,76494.44,0,0,3
1625,0,0,288.27,4176949.61,54159.32,0,3,4
1626,4,0,10.07,786414.68,83053.4,1,1,2
1627,3,0,267.15,4808434.68,42955.6,1,3,1
1628,4,1,290.1,978047.44,71598.2,1,3,1
1629,2,0,204.57,2807927.43,91791.75,0,3,2
1630,0,0,231.21,4269403.34,20339.16,1,0,4
1631,2,0,12.9,4930382.33,49940.68,0,2,1
1632,2,1,62.79,3753630.0,33384.99,0,3,2
1633,2,1,407.04,2180050.42,14026.55,1,3,1
1634,3,0,449.27,718662.25,11662.37,1,3,3
1635,4,0,360.34,3793569.43,4401.98,1,3,4
1636,5,0,123.16,350506.48,74729.36,0,3,3
1637,1,1,489.23,4630530.24,23737.73,1,0,1
1638,0,1,298.93,4378386.7,96757.86,1,1,3
1639,3,1,1.81,624345.05,73069.49,0,2,4
1640,4,0,439.25,1668019.74,66479.76,0,0,1
1641,4,0,88.98,2719341.79,19721.68,1,2,1
1642,4,1,349.56,1529787.81,30147.09,1,2,3
1643,3,1,399.95,310736.23,25330.55,1,0,1
1644,2,1,26.89,1852789.79,89364.16,1,2,1
1645,5,1,118.08,2913739.23,60808.4,0,2,2
1646,4,1,160.57,1832695.39,38698.78,0,1,3
1647,2,0,37.23,4593849.14,94495.74,1,0,1
1648,3,1,25.92,3749511.57,36903.48,1,0,4
1649,2,1,71.28,2653544.26,81950.27,0,3,4
1650,0,1,444.96,4020668.61,44182.7,1,0,1
1651,0,0,399.77,4866059.91,18308.24,1,0,4
1652,3,0,403.47,1332289.89,11587.45,0,2,1
1653,0,1,206.69,2623387.76,52582.71,1,3,4
1654,0,0,462.07,1479115.45,51895.44,1,2,3
1655,3,0,109.99,562817.76,32682.07,0,3,3
1656,5,0,85.29,994585.06,61591.81,0,1,3
1657,1,0,45.44,1046802.98,33771.64,0,3,4
1658,2,0,336.43,1708093.8,80827.76,1,3,1
1659,5,1,442.79,3668414.09,94340.78,0,1,3
1660,4,1,471.68,2631023.04,23417.23,0,0,4
1661,1,1,291.49,4838040.32,40465.9,1,0,3
1662,3,0,88.62,3093606.93,19976.58,1,1,2
1663,0,1,442.93,808421.16,22013.58,1,0,3
1664,5,1,490.95,1713649.78,17159.59,0,0,1
1665,3,1,249.43,4219459.17,40947.25,0,0,2
1666,2,0,147.56,2225449.92,28355.45,1,2,1
1667,0,0,309.58,2467583.01,23036.13,1,1,4
1668,0,0,31.3,4235119.04,52960.78,1,3,2
1669,4,0,446.81,827897.37,61595.56,1,2,4
1670,5,1,100.91,897446.28,45074.18,0,3,4
1671,5,1,241.52,2904846.14,17449.74,0,0,4
1672,2,1,224.55,4611514.96,8995.45,0,0,2
1673,0,0,422.58,3351227.6,12797.65,1,1,3
1674,0,1,66.84,3470892.41,75030.31,1,3,2
1675,1,0,141.54,2595584.39,47928.11,1,3,3
1676,2,1,135.41,1739933.8,11282.34,0,1,4
1677,5,0,310.3,1355131.65,12684.29,1,3,1
1678,4,0,405.0,1487349.2,95721.96,1,0,1
1679,5,0,239.07,2297510.96,68441.0,1,0,4
1680,4,1,277.6,304613.02,48045.12,0,1,4
1681,1,0,154.42,2950857.28,15099.9,0,1,4
1682,5,0,175.77,4340977.4,28785.02,0,0,2
1683,2,0,430.68,3239046.66,94613.61,1,2,1
1684,0,0,26.93,2281611.47,51832.42,1,2,1
1685,1,0,216.87,2978890.03,36788.28,1,2,3
1686,5,0,14.14,3905494.18,74656.94,1,1,2
1687,5,0,306.29,4436465.5,34917.66,0,3,4
1688,0,0,43.97,1996674.37,39601.74,1,3,3
1689,2,1,264.67,4350498.21,50585.88,1,3,2
1690,3,1,106.33,862345.68,9275.25,1,0,1
1691,2,0,224.02,1488191.03,46180.48,1,2,2
1692,4,1,306.83,515579.76,34174.57,0,2,4
1693,3,1,46.57,410704.52,23479.83,1,2,1
1694,4,0,18.42,1709799.03,87409.94,0,1,4
1695,4,1,330.97,2773203.98,55849.94,0,2,4
1696,4,1,292.68,4868484.85,49876.69,1,3,4
1697,1,1,147.0,3144574.66,44824.65,1,3,2
1698,5,1,224.08,1613458.65,80475.17,1,2,3
1699,5,1,181.88,4635205.27,56414.7,0,1,1
1700,2,1,387.05,3416060.57,50461.73,0,1,1
1701,4,1,40.35,1918566.63,13721.01,0,1,2
1702,1,0,139.71,4008372.37,9981.49,1,0,2
1703,0,0,29.3,4160989.35,55072.24,0,0,1
1704,1,0,399.48,2369614.18,70874.67,1,2,3
1705,2,1,60.58,4198360.52,67447.17,1,1,4
1706,2,1,378.32,1437013.06,91927.73,0,2,2
1707,2,0,328.15,1766496.98,32338.4,1,2,3
1708,5,0,286.88,4269467.63,38388.69,0,0,1
1709,0,1,186.88,988854.58,26675.67,0,1,1
1710,1,1,126.1,2110638.94,74268.78,0,2,2
1711,4,1,26.03,3800104.45,13091.23,1,2,2
1712,2,0,277.61,896603.72,98345.96,1,1,3
1713,1,1,81.82,4675273.87,73767.97,1,2,4
1714,1,0,227.68,3225974.58,68053.27,1,0,3
1715,1,0,279.32,4404919.73,17922.82,1,2,1
1716,5,0,467.43,3805912.27,7612.09,0,3,2
1717,3,0,169.25,1608554.3,60097.83,1,3,3
1718,3,1,73.8,3566543.42,80507.64,1,1,1
1719,0,0,182.61,4850284.65,28396.46,1,1,3
1720,5,1,166.77,669058.58,98366.01,1,3,1
1721,1,0,427.59,913836.43,59483.02,1,2,3
1722,4,0,124.72,1760648.88,3361.35,0,0,4
1723,1,1,162.95,4875282.95,56964.0,0,3,1
1724,5,0,17.65,3161613.76,57314.54,0,0,4
1725,1,0,168.09,3306645.37,11326.23,0,0,4
1726,2,1,168.05,4511580.02,57706.6,0,0,3
1727,5,1,292.07,4387609.95,27889.52,0,0,3
1728,4,0,329.29,1133875.27,60781.57,0,2,4
1729,3,0,389.34,4840802.2,85219.43,0,2,3
1730,1,0,215.67,1147970.46,66237.97,1,2,1
1731,1,0,230.5,954711.1,2694.45,1,0,1
1732,3,1,472.43,4734521.44,69114.64,0,0,1
1733,5,0,378.68,567810.28,65311.77,1,2,4
1734,4,0,96.41,4512623.82,42235.58,1,3,3
1735,2,0,22.53,3943029.69,78360.53,1,3,3
1736,5,0,252.73,4120554.31,61147.41,0,2,3
1737,1,0,312.81,513220.16,39275.85,0,0,3
1738,5,0,11.22,3661147.05,19273.73,0,0,2
1739,2,1,432.04,986239.63,10736.01,0,3,2
1740,5,1,193.07,3326332.85,36924.09,0,2,1
1741,4,0,399.73,1361722.75,84365.0,0,2,1
1742,5,0,59.98,83068.41,4432.52,0,2,2
1743,1,1,260.37,4620687.06,16824.6,0,2,3
1744,2,0,307.87,4002820.1,95121.3,0,2,4
1745,1,0,42.76,4810240.91,51274.68,0,1,4
1746,2,0,371.64,4389019.06,93602.18,1,2,2
1747,1,1,378.68,4947642.16,42862.9,1,1,1
1748,0,0,348.33,4469498.33,12337.09,1,0,1
1749,5,0,220.77,2006262.01,53169.31,1,0,1
1750,5,1,125.48,3403679.48,97948.95,0,0,1
1751,4,1,260.04,1512603.83,80622.08,0,0,1
1752,2,1,135.71,452792.55,33113.43,0,0,2
1753,0,0,41.5,1902934.22,95275.12,0,0,1
1754,1,0,46.84,649573.57,18045.99,0,1,1
1755,1,0,469.76,4502447.64,62813.85,0,1,4
1756,4,1,419.39,306960.3,55662.7,1,1,1
1757,0,1,389.05,1284316.07,38015.92,1,0,2
1758,3,0,405.41,4790992.31,38340.1,0,0,2
1759,4,0,32.24,4194227.28,97914.14,1,3,1
1760,3,1,122.79,4119783.94,94372.8,1,0,1
1761,2,0,218.43,1224676.84,3958.06,1,3,1
1762,2,0,480.9,4610602.48,62532.76,0,0,2
1763,2,1,268.01,1312425.81,56218.26,0,3,4
1764,1,1,4.12,1148806.89,94349.23,0,2,4
1765,4,0,72.58,3955973.75,87847.18,1,0,1
1766,0,1,52.99,3653674.1,91615.7,1,2,1
1767,2,0,196.27,616382.65,80019.07,0,1,2
1768,1,0,483.06,4312356.75,29737.06,1,3,4
1769,0,1,19.26,3043524.17,63930.64,0,2,3
1770,5,1,318.16,3834735.78,50655.11,1,1,1
1771,0,1,161.02,4266823.06,17374.61,0,2,1
1772,5,0,153.09,3944753.03,26498.26,0,3,2
1773,1,1,324.21,3087992.51,64316.07,1,2,2
1774,2,0,458.6,3964347.77,95640.71,1,0,4
1775,1,0,319.84,1008925.3,94032.06,0,0,3
1776,1,1,182.93,3706360.86,65963.59,1,3,1
1777,4,0,250.79,2606904.71,76015.01,1,1,2
1778,4,1,342.44,2701193.69,58797.42,0,0,4
1779,1,1,394.37,1583730.95,68454.36,1,1,1
1780,5,0,207.77,2986505.33,56468.24,0,0,3
1781,3,1,114.45,1630531.05,20682.76,1,3,3
1782,2,0,108.71,176783.1,22694.8,1,1,4
1783,3,0,478.08,2003183.29,21741.99,0,1,4
1784,0,1,189.68,2055561.28,15294.28,0,3,3
1785,2,0,183.1,1700363.38,32506.78,0,3,1
1786,4,0,488.79,4112389.63,92244.03,0,3,3
1787,3,0,497.79,4394942.97,47867.54,0,3,2
1788,2,1,199.02,972265.63,12074.42,0,3,1
1789,0,0,13.53,1878321.87,62470.75,1,2,3
1790,4,1,332.67,3597947.42,55319.01,1,1,4
1791,0,0,63.68,2075528.38,2675.97,0,0,2
1792,1,1,394.8,1347161.99,68181.66,0,0,3
1793,3,1,499.32,1493029.05,89236.05,1,0,2
1794,5,1,50.48,355282.86,60342.38,1,3,4
1795,4,1,456.06,3430386.1,9994.23,0,1,2
1796,5,1,202.19,2619517.86,26891.42,0,2,4
1797,3,0,5.68,2171550.51,74746.27,1,0,1
1798,2,1,29.64,930277.2,66181.66,0,2,3
1799,0,1,405.32,2497364.39,57752.61,1,1,1
1800,5,1,60.99,3489283.55,31152.5,0,3,2
1801,4,1,60.67,3254350.94,41327.1,1,3,2
1802,5,1,270.22,1476982.91,74653.83,0,2,3
1803,4,1,383.33,3704087.32,39414.89,1,0,4
1804,4,0,16.17,1651339.58,58327.44,1,3,1
1805,0,1,480.43,1291685.13,62277.75,1,0,2
1806,1,1,30.12,4244253.49,18190.79,0,0,3
1807,3,1,424.75,3716311.1,42041.33,1,1,1
1808,1,1,166.04,3585388.34,19488.59,1,0,4
1809,0,1,333.07,2556455.27,59038.77,0,2,4
1810,5,1,73.46,1180569.35,81428.2,0,0,2
1811,2,0,407.88,1485317.2,41384.76,1,3,1
1812,5,0,110.36,1657579.68,80352.56,0,0,4
1813,1,0,340.51,649634.93,2074.73,1,0,1
1814,4,0,432.56,2262976.06,35525.52,0,2,2
1815,1,0,412.05,1762895.0,62197.18,1,1,3
1816,2,1,84.5,4417998.49,62249.96,1,1,3
1817,0,1,196.02,114423.91,94317.86,1,0,1
1818,4,0,261.15,1056323.83,98974.59,0,3,4
1819,5,1,451.12,760775.91,19874.55,0,2,4
1820,4,0,6.25,1366189.88,55181.13,1,0,4
1821,3,1,286.63,3063887.46,61403.32,1,2,3
1822,2,1,59.85,2265906.89,51415.0,1,0,3
1823,5,0,64.89,2588946.21,19376.56,1,0,3
1824,1,1,452.02,3262784.99,98228.06,1,2,3
1825,0,0,477.4,486952.3,22732.52,0,2,3
1826,2,0,270.52,1619944.2,3093.6,1,0,3
1827,4,1,255.12,1833620.74,90666.37,0,3,4
1828,0,0,71.78,3886459.92,25687.89,0,3,4
1829,3,0,62.63,3204877.65,34867.52,1,2,1
1830,3,0,254.71,2967719.66,16125.55,0,0,2
1831,3,0,358.81,4220663.99,98689.53,1,1,2
1832,2,0,129.27,2565731.58,62895.68,1,2,1
1833,1,0,60.68,4978745.18,35041.72,0,1,1
1834,1,0,308.5,4649259.9,62538.09,0,2,1
1835,4,0,252.57,4094090.91,97362.53,0,2,2
1836,2,1,354.35,844401.28,97052.1,1,3,2
1837,0,1,410.82,3516300.61,55042.37,1,1,1
1838,4,1,322.27,2372753.97,27708.6,1,2,3
1839,2,1,69.58,566043.3,96544.92,0,0,3
1840,2,0,30.65,4110327.58,70404.94,1,3,1
1841,1,0,270.72,4575969.36,36009.4,0,1,2
1842,5,0,217.87,829839.77,76731.06,1,2,4
1843,4,1,240.42,2194711.35,10442.69,1,2,2
1844,1,0,271.96,2749958.25,55469.72,0,0,2
1845,4,1,434.44,3848225.43,22067.19,0,0,4
1846,4,0,451.61,1111346.81,23142.57,0,1,4
1847,3,1,175.94,1707107.69,54169.87,0,0,2
1848,5,1,72.73,483075.26,50512.33,0,3,1
1849,5,1,190.23,865666.73,38256.08,0,1,1
1850,1,1,351.04,3931709.07,63919.31,1,3,2
1851,4,0,489.31,4797105.09,68252.24,0,2,3
1852,0,1,338.38,1481764.43,55779.29,1,1,3
1853,3,1,454.39,4248926.53,10203.41,0,2,2
1854,1,0,238.49,4209628.59,48741.13,1,2,4
1855,5,0,144.48,713821.42,29536.24,0,3,4
1856,3,1,455.53,2899541.23,72311.51,1,3,1
1857,2,1,478.49,846041.59,61895.7,1,2,2
1858,1,1,251.83,885206.65,18065.2,0,3,4
1859,2,0,37.38,394277.18,61902.03,0,3,2
1860,2,0,255.39,361355.97,93231.76,1,0,4
1861,2,0,74.62,3472161.94,65313.94,1,0,3
1862,1,0,68.07,1337272.9,38165.86,1,3,1
1863,5,0,416.59,4163648.26,83696.62,1,0,4
1864,3,1,49.55,516157.33,31532.96,1,0,1
1865,1,1,76.28,3090352.86,15964.94,1,3,4
1866,0,1,174.48,1998995.43,49387.77,1,3,1
1867,3,0,175.97,194376.46,71049.02,0,1,1
1868,1,1,53.9,4600736.68,70208.95,0,2,2
1869,1,0,224.23,4583605.14,90553.51,1,1,3
1870,3,0,147.39,166295.25,1477.36,0,3,2
1871,5,1,87.14,185692.14,87499.33,1,3,3
1872,5,0,170.48,3641808.17,90347.17,0,2,3
1873,3,0,149.66,326837.24,89883.99,0,2,3
1874,0,0,476.46,4821891.58,3765.41,0,3,2
1875,2,0,293.34,581016.27,52652.46,0,1,4
1876,1,1,238.93,2690354.67,38775.67,0,3,3
1877,3,1,473.07,279230.02,62678.8,1,1,2
1878,0,0,3.67,4665254.32,69507.25,1,2,3
1879,0,0,61.56,3305602.68,80940.45,0,2,2
1880,5,1,314.19,272100.45,11445.68,0,2,1
1881,3,0,208.03,1107907.09,55335.35,0,2,3
1882,1,0,328.48,3417246.67,58306.72,1,3,4
1883,4,0,21.34,2810086.18,98400.16,1,1,2
1884,2,1,88.87,3580263.26,30074.41,1,2,1
1885,1,0,460.57,2663424.09,26279.39,0,0,2
1886,5,0,69.86,4419346.63,75373.06,0,1,4
1887,1,1,70.71,1557452.3,76277.62,0,0,1
1888,4,1,115.57,2913987.35,11729.82,1,3,2
1889,5,1,233.01,954511.47,74355.03,0,2,1
1890,3,0,44.55,2743501.28,46949.73,0,0,2
1891,5,0,31.52,1603402.07,96019.45,1,2,2
1892,3,1,389.39,585423.72,67726.93,0,3,1
1893,2,0,199.22,3818050.73,6201.74,1,3,4
1894,4,0,29.01,1110283.02,65818.49,0,2,2
1895,3,1,198.95,1473301.89,64159.34,0,1,2
1896,4,0,29.5,2175886.14,4088.95,1,3,2
1897,2,1,401.91,244799.26,66885.98,1,3,4
1898,4,1,270.44,3460658.1,35783.68,0,2,2
1899,1,0,300.55,3387838.62,99701.56,1,1,1
1900,5,0,262.37,2851588.81,31192.98,1,1,2
1901,2,1,390.51,2201237.85,19984.96,0,0,2
1902,3,1,154.34,4922085.67,28423.18,0,2,2
1903,3,1,349.16,2045179.01,24398.81,1,0,1
1904,4,0,359.92,2133283.44,16293.36,1,3,2
1905,1,1,362.25,4221045.43,81310.13,0,3,4
1906,2,1,137.19,3090949.18,32825.31,1,3,3
1907,3,1,226.57,4283327.1,40660.04,0,3,3
1908,0,0,27.78,1400726.3,12344.74,0,1,4
1909,0,0,243.44,844671.86,80319.17,1,3,2
1910,3,0,128.33,3122360.67,40394.85,1,0,3
1911,5,0,59.49,1818866.08,33120.26,0,1,2
1912,0,1,417.96,305040.88,63409.54,0,3,2
1913,0,0,41.19,1041639.21,92658.98,0,1,1
1914,3,0,52.29,2983792.55,89268.11,1,0,1
1915,1,1,158.93,2658101.32,85598.24,0,2,2
1916,5,1,439.61,4208224.19,5524.65,0,2,2
1917,5,0,191.98,3178421.05,17451.45,1,1,3
1918,5,1,63.72,3712622.22,88138.99,1,1,4
1919,3,1,259.67,1137991.72,75898.39,1,0,3
1920,5,0,103.57,3776807.82,95139.49,0,0,2
1921,3,0,324.85,1555540.37,95425.69,1,2,3
1922,5,0,14.25,1409728.31,47338.26,0,3,3
1923,1,1,131.08,1978872.67,17137.79,1,2,4
1924,0,1,229.28,1309738.04,52329.91,1,3,1
1925,3,0,448.62,1007785.17,26353.68,1,1,2
1926,5,0,269.41,562876.55,18181.9,1,3,2
1927,2,1,159.16,1184146.99,68861.85,0,1,2
1928,3,0,22.98,3593165.53,51790.96,1,3,4
1929,1,1,231.69,4108533.42,77990.89,0,1,4
1930,2,1,103.72,4068497.84,26294.9,0,0,4
1931,3,1,166.75,1339733.32,4568.48,1,0,3
1932,3,0,31.56,3017113.28,87037.36,1,1,3
1933,1,0,462.4,3644698.38,3712.31,1,2,2
1934,3,1,449.78,2321578.74,17453.94,0,2,2
1935,0,0,438.78,1550100.97,43941.71,1,3,4
1936,5,0,108.22,4618329.51,95913.21,0,3,3
1937,1,1,233.24,3090975.89,64640.01,0,0,1
1938,4,1,227.95,2327384.05,63669.43,0,3,2
1939,3,1,95.41,1333161.81,1327.75,1,3,2
1940,2,0,311.22,4248023.0,85862.03,1,2,1
1941,0,0,50.36,2114560.4,19717.98,1,1,3
1942,1,0,359.05,3146568.21,74672.59,0,1,2
1943,1,0,225.23,4046128.84,51280.21,1,3,4
1944,5,1,17.47,2699137.33,52660.4,0,3,2
1945,0,1,463.7,2563706.67,5666.35,0,1,4
1946,0,0,66.27,3475064.7,56482.03,0,3,2
1947,0,1,369.98,3805283.47,92702.59,0,1,1
1948,3,1,359.21,4299162.75,13550.7,0,2,2
1949,5,1,318.9,3069617.53,64780.26,1,3,1
1950,1,0,491.9,360695.94,27261.61,0,3,2
1951,0,0,234.3,4593411.97,21599.74,1,3,3
1952,0,1,37.69,2810930.29,37806.37,0,2,3
1953,3,0,212.91,4324674.91,75534.12,0,0,2
1954,0,1,415.65,2914267.72,99624.84,1,2,4
1955,2,1,378.33,4386996.33,47591.06,0,1,4
1956,4,0,76.39,1445671.0,98249.4,1,3,3
1957,4,1,424.9,4874604.13,78672.93,0,1,4
1958,1,0,305.69,198712.61,22531.5,0,3,4
1959,2,0,7.06,2311962.1,11238.67,0,2,1
1960,0,0,267.81,3656229.31,88743.57,1,2,1
1961,2,0,104.42,4197264.4,36250.86,1,0,3
1962,3,1,475.19,1416352.98,64014.92,0,1,2
1963,0,1,196.82,3683932.26,71267.8,1,2,2
1964,0,1,334.37,3562656.17,57782.09,0,0,3
1965,2,1,14.51,4084429.43,71251.24,0,0,2
1966,3,0,281.89,1793996.55,29151.39,1,1,2
1967,0,1,281.48,1804342.53,71185.96,1,0,4
1968,1,1,26.39,3820637.37,42290.52,0,0,4
1969,1,0,75.25,492919.36,14295.31,1,0,2
1970,0,0,164.97,3197873.37,23161.33,1,3,4
1971,5,1,382.64,547049.01,76666.64,1,0,1
1972,0,1,253.16,3874253.88,21103.21,0,2,1
1973,0,1,16.2,3615616.59,35799.0,1,2,1
1974,2,0,267.94,345277.61,6370.9,1,3,1
1975,3,0,251.95,3152095.29,74024.52,0,3,1
1976,4,0,352.32,2864164.61,40398.27,0,0,3
1977,1,0,431.08,2266754.45,36064.15,0,0,2
1978,3,1,461.58,3487156.46,88486.28,0,3,2
1979,1,0,483.94,2178226.83,9625.66,1,3,1
1980,0,1,450.67,674147.7,9287.57,0,3,1
1981,3,0,149.91,3788683.73,38027.87,0,1,2
1982,5,1,28.37,872885.12,87647.3,1,1,1
1983,5,0,204.92,4308756.14,2365.15,1,2,4
1984,5,1,291.43,2368300.96,14916.0,1,3,3
1985,4,1,107.4,2024080.24,85811.76,0,1,1
1986,5,0,376.35,2602551.37,21114.25,1,3,2
1987,2,0,130.22,1029826.58,45411.41,1,0,3
1988,5,1,63.51,963919.47,79782.94,0,3,4
1989,3,0,427.37,3948525.95,82003.08,0,1,2
1990,1,1,197.15,1699872.85,54721.24,1,1,3
1991,2,1,488.0,2313994.73,67885.08,1,1,2
1992,2,1,298.06,4865368.84,51702.18,0,0,2
1993,0,1,176.15,379496.32,19197.34,1,1,1
1994,2,0,44.88,4538357.36,68445.83,1,3,3
1995,2,0,494.05,415585.8,17497.36,1,0,2
1996,5,1,28.91,1920662.22,17190.34,0,3,4
1997,3,1,101.89,81446.99,11490.76,0,2,4
1998,3,0,140.07,3213505.28,78935.44,0,2,4
1999,2,0,337.2,466249.42,25003.48,0,0,4
2000,4,1,167.2,4196493.27,66043.78,0,3,1
2001,2,1,482.43,296980.98,84558.85,1,2,2
2002,5,0,499.1,861878.24,44698.0,1,0,2
2003,4,0,494.13,2207158.78,88766.29,0,1,4
2004,3,1,424.0,2742075.2,9897.32,1,0,3
2005,2,1,79.17,4712612.7,66285.86,1,0,1
2006,1,0,415.03,4326261.6,5851.12,0,0,2
2007,5,0,247.69,1314769.31,18247.21,0,2,4
2008,4,1,483.63,4457356.53,42521.79,0,1,2
2009,1,0,254.26,687944.66,30042.02,0,2,1
2010,1,0,163.36,1989050.63,68469.34,1,2,3
2011,0,0,182.61,1625445.98,35749.04,1,1,1
2012,0,0,67.07,3708798.76,41300.66,1,0,4
2013,1,1,396.12,4126550.58,8885.89,0,3,2
2014,0,0,220.89,1339934.97,7853.64,1,2,4
2015,0,1,325.65,3056954.38,98131.98,0,0,3
2016,0,0,469.86,4142263.83,66836.04,0,1,3
2017,3,0,165.23,2796750.35,72669.02,1,2,1
2018,0,1,264.8,3865331.28,20602.3,1,0,3
2019,3,1,39.47,4443449.7,83434.67,1,2,4
2020,5,0,261.97,1590748.1,19930.54,1,2,3
2021,2,1,75.23,3621746.38,35384.95,1,2,3
2022,3,0,288.98,903665.68,26129.58,0,2,1
2023,0,0,20.72,2123287.1,1263.32,1,3,4
2024,3,0,284.44,2463684.58,34474.24,0,1,3
2025,4,0,476.08,466360.69,55222.11,0,2,3
2026,3,0,172.74,3506038.72,3534.44,1,3,2
2027,2,0,186.88,918000.8,54416.23,1,1,4
2028,3,0,206.82,4191280.73,11647.47,0,3,2
2029,3,1,284.67,2725173.13,21054.7,1,2,4
2030,1,1,172.76,3495196.09,7349.13,0,2,2
2031,0,1,284.63,3698349.06,54113.59,0,3,4
2032,4,1,355.83,3159304.66,19805.45,1,2,4
